gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
29,29,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",185.000000000,382.000000000,
30,30,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",192.000000000,255.000000000,
30,30,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",63.000000000,104.000000000,
31,31,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",328.000000000,387.000000000,
31,31,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",715.000000000,956.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",977.000000000,1211.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",494.000000000,673.000000000,
33,33,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",69.000000000,130.000000000,
33,33,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",19.000000000,70.000000000,
34,34,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",218.000000000,294.000000000,
34,34,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",400.000000000,553.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",452.000000000,715.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",81.000000000,308.000000000,
35,35,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",116.000000000,191.000000000,
35,35,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",244.000000000,334.000000000,
36,36,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",350.000000000,490.000000000,
36,36,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",131.000000000,260.000000000,
37,37,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",97.000000000,152.000000000,
