gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
60,60,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",171.000000000,252.000000000,
64,64,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",80.000000000,99.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",638.000000000,912.000000000,
69,69,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",142.000000000,227.000000000,
70,70,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",362.000000000,533.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",431.000000000,634.000000000,
725,72/75,,"Limited Service","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",188.000000000,254.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",450.000000000,631.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",646.000000000,894.000000000,
78,78,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",203.000000000,289.000000000,
80,80,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",171.000000000,222.000000000,
83,83,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",109.000000000,202.000000000,
86,86,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",97.000000000,264.000000000,
87,87,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",320.000000000,388.000000000,
88,88,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",321.000000000,384.000000000,
89,89,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",105.000000000,168.000000000,
