gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
62,62,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",230.000000000,369.000000000,
64,64,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",124.000000000,254.000000000,
65,65,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",282.000000000,442.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",1152.000000000,1581.000000000,
67,67,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",129.000000000,170.000000000,
68,68,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",86.000000000,113.000000000,
69,69,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",329.000000000,411.000000000,
70,70,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",513.000000000,857.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",99.000000000,318.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",889.000000000,1138.000000000,
72,72,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",322.000000000,409.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",1200.000000000,1474.000000000,
74,74,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",183.000000000,311.000000000,
75,75,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",76.000000000,141.000000000,
76,76,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",179.000000000,344.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",1414.000000000,1888.000000000,
78,78,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",328.000000000,476.000000000,
79,79,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",200.000000000,351.000000000,
80,80,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",349.000000000,580.000000000,
83,83,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",289.000000000,397.000000000,
84,84,,"Limited Service","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",61.000000000,106.000000000,
85,85,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",99.000000000,122.000000000,
86,86,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",434.000000000,699.000000000,
87,87,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",474.000000000,700.000000000,
88,88,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",564.000000000,746.000000000,
89,89,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",303.000000000,563.000000000,
90,90,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",94.000000000,148.000000000,
91,91,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",161.000000000,330.000000000,
92,92,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",202.000000000,338.000000000,
93,93,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",428.000000000,654.000000000,
94,94,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",278.000000000,447.000000000,
95,95,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",223.000000000,320.000000000,
96,96,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",382.000000000,621.000000000,
97,97,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",92.000000000,188.000000000,
