gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
411,411,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",35.000000000,83.000000000,
424,424,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",16.000000000,43.000000000,
424,424,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,15.000000000,
426,426,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",186.000000000,237.000000000,
426,426,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",83.000000000,153.000000000,
428,428,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",13.000000000,36.000000000,
428,428,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",7.000000000,10.000000000,
429,429,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",157.000000000,228.000000000,
429,429,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",39.000000000,107.000000000,
430,430,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",101.000000000,171.000000000,
430,430,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",62.000000000,104.000000000,
434,434,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",4.000000000,12.000000000,
434,434,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",2.000000000,2.000000000,
435,435,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",24.000000000,54.000000000,
435,435,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",86.000000000,142.000000000,
436,436,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",83.000000000,122.000000000,
436,436,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",53.000000000,86.000000000,
439,439,,"Limited Service","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,18.000000000,
439,439,,"Limited Service","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",9.000000000,13.000000000,
441,441,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",48.000000000,103.000000000,
441,441,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",87.000000000,146.000000000,
442,442,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",156.000000000,219.000000000,
442,442,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",74.000000000,111.000000000,
448,448,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",12.000000000,31.000000000,
448,448,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",1.000000000,13.000000000,
449,449,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",6.000000000,14.000000000,
449,449,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",15.000000000,26.000000000,
450,450,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",58.000000000,131.000000000,
450,450,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",191.000000000,289.000000000,
451,451,,"Limited Service","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",30.000000000,44.000000000,
451,451,,"Limited Service","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",23.000000000,38.000000000,
455,455,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",242.000000000,346.000000000,
455,455,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",46.000000000,124.000000000,
456,456,,"Limited Service","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",44.000000000,60.000000000,
456,456,,"Limited Service","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",9.000000000,12.000000000,
459,459,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",33.000000000,82.000000000,
