gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
30,30,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",47.000000000,115.000000000,
31,31,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",297.000000000,396.000000000,
31,31,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",696.000000000,906.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",1007.000000000,1244.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",585.000000000,738.000000000,
33,33,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",49.000000000,79.000000000,
33,33,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",109.000000000,144.000000000,
34,34,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",407.000000000,653.000000000,
34,34,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",216.000000000,338.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",132.000000000,322.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",463.000000000,757.000000000,
35,35,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",169.000000000,310.000000000,
35,35,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",110.000000000,186.000000000,
36,36,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",138.000000000,265.000000000,
36,36,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",328.000000000,509.000000000,
37,37,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",70.000000000,152.000000000,
37,37,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",145.000000000,221.000000000,
38,38,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",172.000000000,238.000000000,
38,38,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",76.000000000,131.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",561.000000000,695.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",1155.000000000,1514.000000000,
40,40,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",111.000000000,200.000000000,
40,40,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",33.000000000,98.000000000,
41,41,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",40.000000000,172.000000000,
41,41,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",212.000000000,425.000000000,
42,42,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",226.000000000,351.000000000,
42,42,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",51.000000000,128.000000000,
43,43,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",245.000000000,389.000000000,
43,43,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",90.000000000,150.000000000,
44,44,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",149.000000000,266.000000000,
44,44,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",323.000000000,612.000000000,
45,45,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",293.000000000,548.000000000,
45,45,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",210.000000000,321.000000000,
47,47,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",157.000000000,246.000000000,
47,47,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",365.000000000,535.000000000,
50,50,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",48.000000000,111.000000000,
50,50,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",96.000000000,158.000000000,
51,51,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",103.000000000,170.000000000,
51,51,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",174.000000000,250.000000000,
52,52,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",125.000000000,182.000000000,
52,52,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",108.000000000,153.000000000,
55,55,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",45.000000000,91.000000000,
55,55,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",82.000000000,137.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",990.000000000,1247.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",266.000000000,396.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",156.000000000,218.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",28.000000000,41.000000000,
59,59,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",162.000000000,198.000000000,
