gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
170,170,,"Limited Service","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",6.000000000,13.000000000,
170,170,,"Limited Service","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",3.000000000,6.000000000,
171,171,,"Limited Service","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",2.000000000,7.000000000,
201,201,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",176.000000000,213.000000000,
201,201,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",51.000000000,61.000000000,
202,202,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",49.000000000,70.000000000,
202,202,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",130.000000000,143.000000000,
210,210,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",93.000000000,140.000000000,
210,210,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",67.000000000,112.000000000,
211,211,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",75.000000000,126.000000000,
211,211,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",38.000000000,79.000000000,
212,212,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",34.000000000,41.000000000,
212,212,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",23.000000000,31.000000000,
